seed,config,episode_id,risk_level,categoria,recipe,t,time_s,p_t,y_frame_clean,p_max_episode
42,afkd_fixed,51,Atenção,Atencao,A01,27,2.8125,0.355556,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,28,2.9167,0.355074,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,29,3.0208,0.354412,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,30,3.125,0.354054,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,31,3.2292,0.353934,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,32,3.3333,0.354095,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,33,3.4375,0.354409,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,34,3.5417,0.354588,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,35,3.6458,0.35459,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,36,3.75,0.354616,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,37,3.8542,0.354515,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,38,3.9583,0.354495,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,39,4.0625,0.354013,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,40,4.1667,0.353655,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,41,4.2708,0.352949,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,42,4.375,0.352212,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,43,4.4792,0.35142,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,44,4.5833,0.351038,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,45,4.6875,0.350533,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,46,4.7917,0.350393,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,47,4.8958,0.350323,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,48,5.0,0.349872,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,49,5.1042,0.349547,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,50,5.2083,0.349454,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,51,5.3125,0.349796,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,52,5.4167,0.350765,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,53,5.5208,0.352147,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,54,5.625,0.353606,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,55,5.7292,0.354978,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,56,5.8333,0.356221,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,57,5.9375,0.357027,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,58,6.0417,0.357526,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,59,6.1458,0.357591,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,60,6.25,0.357415,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,61,6.3542,0.357195,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,62,6.4583,0.356649,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,63,6.5625,0.355982,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,64,6.6667,0.355166,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,65,6.7708,0.354492,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,66,6.875,0.353571,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,67,6.9792,0.352622,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,68,7.0833,0.351578,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,69,7.1875,0.350861,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,70,7.2917,0.350259,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,71,7.3958,0.350039,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,72,7.5,0.350077,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,73,7.6042,0.350402,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,74,7.7083,0.351107,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,75,7.8125,0.35208,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,76,7.9167,0.352776,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,77,8.0208,0.353374,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,78,8.125,0.353671,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,79,8.2292,0.353425,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,80,8.3333,0.35296,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,81,8.4375,0.352628,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,82,8.5417,0.352133,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,83,8.6458,0.35175,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,84,8.75,0.351634,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,85,8.8542,0.351974,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,86,8.9583,0.352946,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,87,9.0625,0.353784,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,88,9.1667,0.354347,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,89,9.2708,0.354404,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,90,9.375,0.354209,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,91,9.4792,0.353948,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,92,9.5833,0.353993,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,93,9.6875,0.354191,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,94,9.7917,0.354713,0.05,0.357591
42,afkd_fixed,51,Atenção,Atencao,A01,95,9.8958,0.355472,0.05,0.357591
42,afkd_fixed,52,Atenção,Atencao,A01,0,0.0,0.362748,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,1,0.1042,0.362649,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,2,0.2083,0.362399,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,3,0.3125,0.36187,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,4,0.4167,0.361148,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,5,0.5208,0.360387,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,6,0.625,0.359851,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,7,0.7292,0.359604,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,8,0.8333,0.359587,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,9,0.9375,0.359463,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,10,1.0417,0.35925,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,11,1.1458,0.358788,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,12,1.25,0.357981,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,13,1.3542,0.356917,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,14,1.4583,0.355865,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,15,1.5625,0.355036,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,16,1.6667,0.35427,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,17,1.7708,0.353732,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,18,1.875,0.353375,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,19,1.9792,0.352838,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,20,2.0833,0.352252,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,21,2.1875,0.351918,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,22,2.2917,0.351812,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,23,2.3958,0.351758,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,24,2.5,0.351744,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,25,2.6042,0.351459,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,26,2.7083,0.350879,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,27,2.8125,0.350235,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,28,2.9167,0.349609,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,29,3.0208,0.348867,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,30,3.125,0.347915,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,31,3.2292,0.346899,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,32,3.3333,0.346273,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,33,3.4375,0.345629,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,34,3.5417,0.345237,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,35,3.6458,0.345142,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,36,3.75,0.345505,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,37,3.8542,0.346557,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,38,3.9583,0.347459,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,39,4.0625,0.348147,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,40,4.1667,0.348525,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,41,4.2708,0.348863,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,42,4.375,0.349047,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,43,4.4792,0.3489,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,44,4.5833,0.348775,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,45,4.6875,0.348467,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,46,4.7917,0.348131,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,47,4.8958,0.347736,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,48,5.0,0.347446,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,49,5.1042,0.347393,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,50,5.2083,0.347114,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,51,5.3125,0.346501,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,52,5.4167,0.345804,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,53,5.5208,0.345162,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,54,5.625,0.344718,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,55,5.7292,0.344263,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,56,5.8333,0.343714,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,57,5.9375,0.343229,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,58,6.0417,0.342659,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,59,6.1458,0.342133,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,60,6.25,0.341738,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,61,6.3542,0.341385,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,62,6.4583,0.341411,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,63,6.5625,0.342117,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,64,6.6667,0.343617,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,65,6.7708,0.345282,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,66,6.875,0.347021,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,67,6.9792,0.348844,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,68,7.0833,0.350507,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,69,7.1875,0.351835,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,70,7.2917,0.353098,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,71,7.3958,0.353802,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,72,7.5,0.354273,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,73,7.6042,0.354362,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,74,7.7083,0.354145,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,75,7.8125,0.353655,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,76,7.9167,0.352932,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,77,8.0208,0.352081,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,78,8.125,0.351072,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,79,8.2292,0.35002,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,80,8.3333,0.34893,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,81,8.4375,0.347872,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,82,8.5417,0.346935,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,83,8.6458,0.346215,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,84,8.75,0.345587,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,85,8.8542,0.345127,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,86,8.9583,0.344441,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,87,9.0625,0.343443,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,88,9.1667,0.342373,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,89,9.2708,0.341651,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,90,9.375,0.340987,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,91,9.4792,0.340358,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,92,9.5833,0.33979,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,93,9.6875,0.33938,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,94,9.7917,0.339191,0.05,0.362748
42,afkd_fixed,52,Atenção,Atencao,A01,95,9.8958,0.339908,0.05,0.362748
42,afkd_fixed,53,Atenção,Atencao,A01,0,0.0,0.339349,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,1,0.1042,0.339171,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,2,0.2083,0.339064,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,3,0.3125,0.338833,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,4,0.4167,0.338403,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,5,0.5208,0.338061,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,6,0.625,0.337968,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,7,0.7292,0.337829,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,8,0.8333,0.337808,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,9,0.9375,0.3379,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,10,1.0417,0.3381,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,11,1.1458,0.338357,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,12,1.25,0.338477,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,13,1.3542,0.338432,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,14,1.4583,0.338244,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,15,1.5625,0.337965,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,16,1.6667,0.337907,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,17,1.7708,0.337828,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,18,1.875,0.337854,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,19,1.9792,0.337948,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,20,2.0833,0.3383,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,21,2.1875,0.338567,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,22,2.2917,0.338794,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,23,2.3958,0.339248,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,24,2.5,0.339809,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,25,2.6042,0.34034,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,26,2.7083,0.340799,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,27,2.8125,0.340987,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,28,2.9167,0.341069,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,29,3.0208,0.341171,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,30,3.125,0.341461,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,31,3.2292,0.341605,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,32,3.3333,0.342186,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,33,3.4375,0.342945,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,34,3.5417,0.343607,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,35,3.6458,0.344394,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,36,3.75,0.347216,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,37,3.8542,0.351394,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,38,3.9583,0.356629,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,39,4.0625,0.362118,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,40,4.1667,0.367962,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,41,4.2708,0.373728,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,42,4.375,0.379302,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,43,4.4792,0.385217,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,44,4.5833,0.390901,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,45,4.6875,0.39605,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,46,4.7917,0.400769,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,47,4.8958,0.405479,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,48,5.0,0.40758,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,49,5.1042,0.407716,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,50,5.2083,0.406424,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,51,5.3125,0.403899,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,52,5.4167,0.400482,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,53,5.5208,0.396701,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,54,5.625,0.39283,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,55,5.7292,0.388967,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,56,5.8333,0.385311,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,57,5.9375,0.381635,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,58,6.0417,0.378265,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,59,6.1458,0.375262,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,60,6.25,0.372297,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,61,6.3542,0.369684,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,62,6.4583,0.367408,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,63,6.5625,0.365643,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,64,6.6667,0.364426,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,65,6.7708,0.36334,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,66,6.875,0.362383,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,67,6.9792,0.36131,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,68,7.0833,0.360124,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,69,7.1875,0.359023,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,70,7.2917,0.358068,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,71,7.3958,0.357003,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,72,7.5,0.355679,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,73,7.6042,0.354744,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,74,7.7083,0.354254,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,75,7.8125,0.354122,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,76,7.9167,0.354466,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,77,8.0208,0.355096,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,78,8.125,0.356154,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,79,8.2292,0.3573,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,80,8.3333,0.358407,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,81,8.4375,0.358916,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,82,8.5417,0.358823,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,83,8.6458,0.358332,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,84,8.75,0.35762,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,85,8.8542,0.356745,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,86,8.9583,0.355926,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,87,9.0625,0.355473,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,88,9.1667,0.355281,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,89,9.2708,0.355301,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,90,9.375,0.355259,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,91,9.4792,0.357318,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,92,9.5833,0.360853,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,93,9.6875,0.365511,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,94,9.7917,0.371636,0.05,0.407716
42,afkd_fixed,53,Atenção,Atencao,A01,95,9.8958,0.375965,0.05,0.407716
42,afkd_fixed,54,Atenção,Atencao,A01,0,0.0,0.325785,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,1,0.1042,0.325577,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,2,0.2083,0.325195,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,3,0.3125,0.32508,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,4,0.4167,0.325295,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,5,0.5208,0.325939,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,6,0.625,0.326592,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,7,0.7292,0.327329,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,8,0.8333,0.327879,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,9,0.9375,0.328229,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,10,1.0417,0.328431,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,11,1.1458,0.328577,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,12,1.25,0.328704,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,13,1.3542,0.328924,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,14,1.4583,0.329608,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,15,1.5625,0.330502,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,16,1.6667,0.331414,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,17,1.7708,0.332453,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,18,1.875,0.333228,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,19,1.9792,0.333743,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,20,2.0833,0.334341,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,21,2.1875,0.334784,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,22,2.2917,0.335346,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,23,2.3958,0.335943,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,24,2.5,0.336446,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,25,2.6042,0.336675,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,26,2.7083,0.336731,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,27,2.8125,0.336842,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,28,2.9167,0.337242,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,29,3.0208,0.337417,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,30,3.125,0.33741,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,31,3.2292,0.337587,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,32,3.3333,0.337983,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,33,3.4375,0.33875,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,34,3.5417,0.339837,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,35,3.6458,0.340815,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,36,3.75,0.341555,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,37,3.8542,0.341763,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,38,3.9583,0.341711,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,39,4.0625,0.341622,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,40,4.1667,0.341321,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,41,4.2708,0.341195,0.05,0.367928
42,afkd_fixed,54,Atenção,Atencao,A01,42,4.375,0.34114,0.05,0.367928
