seed,config,episode_id,regime,recipe,is_critical,t0_frame,t0_time_s,t,time_s,p_t,H_t,is_suppressed,y_frame_clean,phase
42,afkd_hybrid,50,progressive,C08,1,54,5.625,67,6.9792,0.568792,0.6836524135727049,0,0.885059,post_onset
42,afkd_hybrid,50,progressive,C08,1,54,5.625,68,7.0833,0.567536,0.6839970152236357,0,0.914976,post_onset
42,afkd_hybrid,50,progressive,C08,1,54,5.625,69,7.1875,0.56543,0.6845604049041727,0,0.894768,post_onset
42,afkd_hybrid,50,progressive,C08,1,54,5.625,70,7.2917,0.562498,0.6853147098971878,0,0.898899,post_onset
42,afkd_hybrid,50,progressive,C08,1,54,5.625,71,7.3958,0.559175,0.6861273779951552,0,0.870399,post_onset
42,afkd_hybrid,50,progressive,C08,1,54,5.625,72,7.5,0.556014,0.6868588520496794,0,0.879677,post_onset
42,afkd_hybrid,50,progressive,C08,1,54,5.625,73,7.6042,0.553372,0.6874391710406357,0,0.880008,post_onset
42,afkd_hybrid,50,progressive,C08,1,54,5.625,74,7.7083,0.551418,0.6878501998172506,0,0.881105,post_onset
42,afkd_hybrid,50,progressive,C08,1,54,5.625,75,7.8125,0.549996,0.6881396163640471,0,0.879836,post_onset
42,afkd_hybrid,50,progressive,C08,1,54,5.625,76,7.9167,0.548391,0.6884564639238381,0,0.86609,post_onset
42,afkd_hybrid,50,progressive,C08,1,54,5.625,77,8.0208,0.545984,0.6889121421467206,0,0.879558,post_onset
42,afkd_hybrid,50,progressive,C08,1,54,5.625,78,8.125,0.536081,0.6905412390064063,0,0.877513,post_onset
42,afkd_hybrid,50,progressive,C08,1,54,5.625,79,8.2292,0.521869,0.6921903690362281,0,0.86095,post_onset
42,afkd_hybrid,50,progressive,C08,1,54,5.625,80,8.3333,0.505369,0.6930895271299642,0,0.8219,post_onset
42,afkd_hybrid,50,progressive,C08,1,54,5.625,81,8.4375,0.488058,0.692861930708421,0,0.782851,post_onset
42,afkd_hybrid,50,progressive,C08,1,54,5.625,82,8.5417,0.470482,0.6914035422512438,0,0.743801,post_onset
42,afkd_hybrid,50,progressive,C08,1,54,5.625,83,8.6458,0.453119,0.6887450608840002,0,0.704751,post_onset
42,afkd_hybrid,50,progressive,C08,1,54,5.625,84,8.75,0.435716,0.6848593940196888,0,0.665701,post_onset
42,afkd_hybrid,50,progressive,C08,1,54,5.625,85,8.8542,0.418703,0.6798699093075885,0,0.626651,post_onset
42,afkd_hybrid,50,progressive,C08,1,54,5.625,86,8.9583,0.402095,0.6738519778973928,0,0.587601,post_onset
42,afkd_hybrid,50,progressive,C08,1,54,5.625,87,9.0625,0.385601,0.6667396337160143,0,0.548551,post_onset
42,afkd_hybrid,50,progressive,C08,1,54,5.625,88,9.1667,0.369468,0.6586719341308229,0,0.509502,post_onset
42,afkd_hybrid,50,progressive,C08,1,54,5.625,89,9.2708,0.35405,0.6499177619528109,0,0.470452,post_onset
42,afkd_hybrid,50,progressive,C08,1,54,5.625,90,9.375,0.33894,0.6403298811811393,0,0.431402,post_onset
42,afkd_hybrid,50,progressive,C08,1,54,5.625,91,9.4792,0.324486,0.6302047498857091,0,0.392352,post_onset
42,afkd_hybrid,50,progressive,C08,1,54,5.625,92,9.5833,0.310399,0.6194195399753331,0,0.353302,post_onset
42,afkd_hybrid,50,progressive,C08,1,54,5.625,93,9.6875,0.310399,0.6194195399753331,1,0.314252,post_onset
42,afkd_hybrid,50,progressive,C08,1,54,5.625,94,9.7917,0.283306,0.5960486650143209,0,0.275203,post_onset
42,afkd_hybrid,50,progressive,C08,1,54,5.625,95,9.8958,0.283306,0.5960486650143209,1,0.236153,post_onset
42,afkd_hybrid,51,normal,N02,0,-1,,0,0.0,0.064463,0.23907499549611544,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,1,0.1042,0.064512,0.23920605202923229,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,2,0.2083,0.064512,0.23920605202923229,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,3,0.3125,0.064512,0.23920605202923229,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,4,0.4167,0.064512,0.23920605202923229,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,5,0.5208,0.065037,0.24060773818572898,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,6,0.625,0.065206,0.24105798158024855,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,7,0.7292,0.065206,0.24105798158024855,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,8,0.8333,0.065206,0.24105798158024855,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,9,0.9375,0.065206,0.24105798158024855,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,10,1.0417,0.065206,0.24105798158024855,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,11,1.1458,0.06577,0.24255718417187877,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,12,1.25,0.06577,0.24255718417187877,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,13,1.3542,0.06577,0.24255718417187877,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,14,1.4583,0.06577,0.24255718417187877,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,15,1.5625,0.06577,0.24255718417187877,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,16,1.6667,0.06577,0.24255718417187877,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,17,1.7708,0.06577,0.24255718417187877,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,18,1.875,0.06577,0.24255718417187877,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,19,1.9792,0.067162,0.24623527277235668,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,20,2.0833,0.067162,0.24623527277235668,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,21,2.1875,0.067162,0.24623527277235668,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,22,2.2917,0.068064,0.2486020802445214,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,23,2.3958,0.068261,0.2491172872976713,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,24,2.5,0.068416,0.2495222242500743,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,25,2.6042,0.068416,0.2495222242500743,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,26,2.7083,0.068416,0.2495222242500743,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,27,2.8125,0.068416,0.2495222242500743,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,28,2.9167,0.068416,0.2495222242500743,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,29,3.0208,0.068957,0.2509326360564137,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,30,3.125,0.068969,0.25096386880310645,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,31,3.2292,0.068969,0.25096386880310645,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,32,3.3333,0.068969,0.25096386880310645,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,33,3.4375,0.068969,0.25096386880310645,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,34,3.5417,0.068969,0.25096386880310645,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,35,3.6458,0.068969,0.25096386880310645,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,36,3.75,0.068969,0.25096386880310645,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,37,3.8542,0.068969,0.25096386880310645,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,38,3.9583,0.06982,0.25317309379432845,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,39,4.0625,0.069913,0.25341384679282924,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,40,4.1667,0.069983,0.25359497098301353,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,41,4.2708,0.069983,0.25359497098301353,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,42,4.375,0.07008,0.25384583293137974,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,43,4.4792,0.07008,0.25384583293137974,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,44,4.5833,0.07008,0.25384583293137974,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,45,4.6875,0.07008,0.25384583293137974,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,46,4.7917,0.07008,0.25384583293137974,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,47,4.8958,0.070115,0.2539363146731568,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,48,5.0,0.070115,0.2539363146731568,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,49,5.1042,0.070115,0.2539363146731568,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,50,5.2083,0.070115,0.2539363146731568,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,51,5.3125,0.070115,0.2539363146731568,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,52,5.4167,0.070115,0.2539363146731568,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,53,5.5208,0.070208,0.25417664632037457,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,54,5.625,0.070208,0.25417664632037457,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,55,5.7292,0.070208,0.25417664632037457,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,56,5.8333,0.069734,0.252950343477535,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,57,5.9375,0.069734,0.252950343477535,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,58,6.0417,0.069734,0.252950343477535,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,59,6.1458,0.069734,0.252950343477535,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,60,6.25,0.069734,0.252950343477535,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,61,6.3542,0.069734,0.252950343477535,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,62,6.4583,0.068852,0.25065925380830467,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,63,6.5625,0.068768,0.25044042420570783,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,64,6.6667,0.068768,0.25044042420570783,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,65,6.7708,0.068768,0.25044042420570783,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,66,6.875,0.0687,0.25026319573708744,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,67,6.9792,0.068769,0.25044302996782036,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,68,7.0833,0.068769,0.25044302996782036,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,69,7.1875,0.068769,0.25044302996782036,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,70,7.2917,0.069007,0.2510627577080092,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,71,7.3958,0.069064,0.25121104892560575,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,72,7.5,0.069122,0.25136188987277736,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,73,7.6042,0.069167,0.2514788856227802,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,74,7.7083,0.069188,0.251533472874572,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,75,7.8125,0.069188,0.251533472874572,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,76,7.9167,0.069188,0.251533472874572,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,77,8.0208,0.069188,0.251533472874572,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,78,8.125,0.069214,0.25160104760386015,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,79,8.2292,0.069214,0.25160104760386015,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,80,8.3333,0.069214,0.25160104760386015,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,81,8.4375,0.069214,0.25160104760386015,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,82,8.5417,0.069214,0.25160104760386015,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,83,8.6458,0.068762,0.2504247893051003,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,84,8.75,0.068762,0.2504247893051003,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,85,8.8542,0.068762,0.2504247893051003,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,86,8.9583,0.068709,0.2502866565944485,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,87,9.0625,0.068709,0.2502866565944485,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,88,9.1667,0.068709,0.2502866565944485,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,89,9.2708,0.068822,0.25058111301952546,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,90,9.375,0.068822,0.25058111301952546,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,91,9.4792,0.068899,0.2507816461552328,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,92,9.5833,0.068914,0.25082070029309256,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,93,9.6875,0.068914,0.25082070029309256,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,94,9.7917,0.068837,0.2506201851690273,-1,0.05,normal
42,afkd_hybrid,51,normal,N02,0,-1,,95,9.8958,0.068802,0.2505290113586164,-1,0.05,normal
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,0,0.0,0.141464,0.4076121946797163,0,0.05,stable
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,1,0.1042,0.141464,0.4076121946797163,1,0.05,stable
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,2,0.2083,0.141464,0.4076121946797163,1,0.05,stable
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,3,0.3125,0.141464,0.4076121946797163,1,0.05,stable
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,4,0.4167,0.13884,0.40285214768608935,0,0.05,stable
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,5,0.5208,0.13884,0.40285214768608935,1,0.05,stable
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,6,0.625,0.13884,0.40285214768608935,1,0.05,stable
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,7,0.7292,0.13884,0.40285214768608935,1,0.05,stable
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,8,0.8333,0.13884,0.40285214768608935,1,0.05,stable
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,9,0.9375,0.13884,0.40285214768608935,1,0.05,stable
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,10,1.0417,0.13884,0.40285214768608935,1,0.05,stable
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,11,1.1458,0.13884,0.40285214768608935,1,0.05,stable
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,12,1.25,0.13884,0.40285214768608935,1,0.05,stable
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,13,1.3542,0.129998,0.38638290435339795,0,0.05,stable
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,14,1.4583,0.129998,0.38638290435339795,1,0.05,stable
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,15,1.5625,0.129998,0.38638290435339795,1,0.05,stable
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,16,1.6667,0.128682,0.3838735408574898,0,0.05,stable
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,17,1.7708,0.128682,0.3838735408574898,1,0.05,stable
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,18,1.875,0.128682,0.3838735408574898,1,0.05,stable
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,19,1.9792,0.128682,0.3838735408574898,1,0.05,stable
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,20,2.0833,0.128682,0.3838735408574898,1,0.05,stable
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,21,2.1875,0.128682,0.3838735408574898,1,0.05,stable
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,22,2.2917,0.128682,0.3838735408574898,1,0.05,stable
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,23,2.3958,0.124756,0.37629508686355395,0,0.05,stable
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,24,2.5,0.124147,0.37510696717880987,0,0.05,pre_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,25,2.6042,0.124147,0.37510696717880987,1,0.05,pre_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,26,2.7083,0.124147,0.37510696717880987,1,0.05,pre_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,27,2.8125,0.124147,0.37510696717880987,1,0.05,pre_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,28,2.9167,0.121163,0.36923580112493015,0,0.05,pre_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,29,3.0208,0.121163,0.36923580112493015,1,0.05,pre_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,30,3.125,0.121163,0.36923580112493015,1,0.05,pre_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,31,3.2292,0.121163,0.36923580112493015,1,0.066667,pre_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,32,3.3333,0.121163,0.36923580112493015,1,0.158333,pre_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,33,3.4375,0.148942,0.4208694816961009,0,0.325,pre_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,34,3.5417,0.181077,0.47302266985450536,0,0.55,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,35,3.6458,0.231152,0.5406645736163387,0,0.775,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,36,3.75,0.299409,0.6103627170855134,0,0.925,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,37,3.8542,0.299409,0.6103627170855134,1,0.961905,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,38,3.9583,0.445739,0.6872470553312997,0,0.885714,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,39,4.0625,0.495447,0.6931057203689597,0,0.771429,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,40,4.1667,0.526137,0.6917802720954256,0,0.657143,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,41,4.2708,0.543512,0.6893557983178267,0,0.542857,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,42,4.375,0.552733,0.6875752855969501,0,0.428571,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,43,4.4792,0.556703,0.6867028651344469,0,0.314286,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,44,4.5833,0.557183,0.686593058179835,0,0.188095,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,45,4.6875,0.5491,0.6883177811732869,0,0.1,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,46,4.7917,0.536318,0.6905068617314223,0,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,47,4.8958,0.520546,0.6923026665665342,0,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,48,5.0,0.503501,0.6931226663576293,0,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,49,5.1042,0.486299,0.6927716987600647,0,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,50,5.2083,0.469417,0.691275372601801,0,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,51,5.3125,0.452946,0.6887124632689131,0,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,52,5.4167,0.437094,0.685211838690626,0,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,53,5.5208,0.422024,0.6809368888308889,0,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,54,5.625,0.407298,0.6758600115443395,0,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,55,5.7292,0.393067,0.6701002421207067,0,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,56,5.8333,0.3794,0.6637696334662283,0,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,57,5.9375,0.366527,0.6570813855571991,0,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,58,6.0417,0.366527,0.6570813855571991,1,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,59,6.1458,0.366527,0.6570813855571991,1,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,60,6.25,0.332118,0.6356684380673637,0,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,61,6.3542,0.322067,0.6284176977273954,0,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,62,6.4583,0.322067,0.6284176977273954,1,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,63,6.5625,0.322067,0.6284176977273954,1,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,64,6.6667,0.322067,0.6284176977273954,1,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,65,6.7708,0.322067,0.6284176977273954,1,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,66,6.875,0.322067,0.6284176977273954,1,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,67,6.9792,0.322067,0.6284176977273954,1,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,68,7.0833,0.322067,0.6284176977273954,1,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,69,7.1875,0.322067,0.6284176977273954,1,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,70,7.2917,0.322067,0.6284176977273954,1,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,71,7.3958,0.322067,0.6284176977273954,1,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,72,7.5,0.322067,0.6284176977273954,1,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,73,7.6042,0.322067,0.6284176977273954,1,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,74,7.7083,0.322067,0.6284176977273954,1,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,75,7.8125,0.322067,0.6284176977273954,1,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,76,7.9167,0.322067,0.6284176977273954,1,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,77,8.0208,0.234988,0.5452335063966183,0,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,78,8.125,0.230662,0.540075007068141,0,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,79,8.2292,0.230662,0.540075007068141,1,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,80,8.3333,0.222202,0.5296808642234883,0,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,81,8.4375,0.222202,0.5296808642234883,1,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,82,8.5417,0.213291,0.5182844820838691,0,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,83,8.6458,0.208597,0.5120918580084337,0,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,84,8.75,0.203835,0.50567312039322,0,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,85,8.8542,0.19899,0.49899907438530167,0,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,86,8.9583,0.19899,0.49899907438530167,1,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,87,9.0625,0.189842,0.4859937819322332,0,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,88,9.1667,0.18577,0.4800309558424377,0,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,89,9.2708,0.181653,0.4738907750891129,0,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,90,9.375,0.181653,0.4738907750891129,1,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,91,9.4792,0.181653,0.4738907750891129,1,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,92,9.5833,0.170579,0.4568031043282378,0,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,93,9.6875,0.167759,0.45231496353602907,0,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,94,9.7917,0.167759,0.45231496353602907,1,0.05,post_onset
42,afkd_hybrid,52,abrupt,C01,1,34,3.5417,95,9.8958,0.167759,0.45231496353602907,1,0.05,post_onset
42,afkd_hybrid,53,progressive,C10,1,65,6.7708,0,0.0,0.061352,0.23067150609602405,0,0.05,stable
42,afkd_hybrid,53,progressive,C10,1,65,6.7708,1,0.1042,0.061352,0.23067150609602405,1,0.05,stable
42,afkd_hybrid,53,progressive,C10,1,65,6.7708,2,0.2083,0.061352,0.23067150609602405,1,0.05,stable
42,afkd_hybrid,53,progressive,C10,1,65,6.7708,3,0.3125,0.061352,0.23067150609602405,1,0.05,stable
42,afkd_hybrid,53,progressive,C10,1,65,6.7708,4,0.4167,0.061352,0.23067150609602405,1,0.05,stable
42,afkd_hybrid,53,progressive,C10,1,65,6.7708,5,0.5208,0.061352,0.23067150609602405,1,0.05,stable
42,afkd_hybrid,53,progressive,C10,1,65,6.7708,6,0.625,0.061352,0.23067150609602405,1,0.05,stable
42,afkd_hybrid,53,progressive,C10,1,65,6.7708,7,0.7292,0.061352,0.23067150609602405,1,0.05,stable
42,afkd_hybrid,53,progressive,C10,1,65,6.7708,8,0.8333,0.061352,0.23067150609602405,1,0.05,stable
42,afkd_hybrid,53,progressive,C10,1,65,6.7708,9,0.9375,0.061352,0.23067150609602405,1,0.05,stable
42,afkd_hybrid,53,progressive,C10,1,65,6.7708,10,1.0417,0.061352,0.23067150609602405,1,0.05,stable
42,afkd_hybrid,53,progressive,C10,1,65,6.7708,11,1.1458,0.061352,0.23067150609602405,1,0.05,stable
42,afkd_hybrid,53,progressive,C10,1,65,6.7708,12,1.25,0.061861,0.2320577191484913,0,0.05,stable
42,afkd_hybrid,53,progressive,C10,1,65,6.7708,13,1.3542,0.061861,0.2320577191484913,1,0.05,stable
42,afkd_hybrid,53,progressive,C10,1,65,6.7708,14,1.4583,0.061861,0.2320577191484913,1,0.05,stable
