seed,config,episode_id,regime,recipe,is_critical,t0_frame,t0_time_s,t,time_s,p_t,H_t,is_suppressed,y_frame_clean,phase
42,baseline_fixed,122,progressive,C06,1,58,6.0417,53,5.5208,0.902113,0.320416,-1,0.298182,pre_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,54,5.625,0.903954,0.316307,-1,0.313566,pre_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,55,5.7292,0.904633,0.314783,-1,0.318748,pre_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,56,5.8333,0.905704,0.312366,-1,0.321133,pre_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,57,5.9375,0.906215,0.311208,-1,0.349942,pre_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,58,6.0417,0.907597,0.308063,-1,0.356015,post_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,59,6.1458,0.908282,0.306495,-1,0.386585,post_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,60,6.25,0.909101,0.304613,-1,0.380185,post_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,61,6.3542,0.909351,0.304036,-1,0.420507,post_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,62,6.4583,0.909356,0.304026,-1,0.444645,post_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,63,6.5625,0.909646,0.303357,-1,0.487969,post_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,64,6.6667,0.91026,0.301936,-1,0.533385,post_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,65,6.7708,0.911631,0.298748,-1,0.575938,post_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,66,6.875,0.912689,0.296273,-1,0.603565,post_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,67,6.9792,0.913689,0.293918,-1,0.634172,post_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,68,7.0833,0.914846,0.29118,-1,0.665851,post_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,69,7.1875,0.91568,0.289196,-1,0.734322,post_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,70,7.2917,0.91645,0.287355,-1,0.76611,post_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,71,7.3958,0.916641,0.286899,-1,0.806363,post_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,72,7.5,0.913151,0.295186,-1,0.837977,post_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,73,7.6042,0.908395,0.306234,-1,0.865596,post_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,74,7.7083,0.903013,0.318411,-1,0.878989,post_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,75,7.8125,0.897196,0.331201,-1,0.858211,post_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,76,7.9167,0.891777,0.342783,-1,0.855413,post_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,77,8.0208,0.885794,0.35522,-1,0.826636,post_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,78,8.125,0.879975,0.366974,-1,0.836697,post_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,79,8.2292,0.875218,0.376346,-1,0.850152,post_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,80,8.3333,0.871114,0.384263,-1,0.874401,post_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,81,8.4375,0.865477,0.394894,-1,0.885903,post_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,82,8.5417,0.855433,0.413169,-1,0.869901,post_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,83,8.6458,0.843237,0.434263,-1,0.847482,post_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,84,8.75,0.827916,0.459176,-1,0.794964,post_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,85,8.8542,0.80971,0.486643,-1,0.742445,post_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,86,8.9583,0.788505,0.51593,-1,0.689927,post_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,87,9.0625,0.764272,0.546105,-1,0.637409,post_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,88,9.1667,0.738559,0.574558,-1,0.58489,post_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,89,9.2708,0.7077,0.604199,-1,0.532372,post_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,90,9.375,0.671923,0.632808,-1,0.479854,post_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,91,9.4792,0.636847,0.655211,-1,0.427336,post_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,92,9.5833,0.603918,0.671391,-1,0.374817,post_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,93,9.6875,0.57884,0.680664,-1,0.322299,post_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,94,9.7917,0.557327,0.68656,-1,0.282967,post_onset
42,baseline_fixed,122,progressive,C06,1,58,6.0417,95,9.8958,0.537207,0.690376,-1,0.256822,post_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,0,0.0,0.060592,0.228593,-1,0.05,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,1,0.1042,0.060631,0.228701,-1,0.05,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,2,0.2083,0.060739,0.228995,-1,0.05,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,3,0.3125,0.060859,0.229324,-1,0.05,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,4,0.4167,0.061047,0.229839,-1,0.05,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,5,0.5208,0.061244,0.230378,-1,0.05,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,6,0.625,0.061432,0.23089,-1,0.05,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,7,0.7292,0.061629,0.231427,-1,0.05,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,8,0.8333,0.061856,0.232044,-1,0.05,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,9,0.9375,0.061992,0.232414,-1,0.05,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,10,1.0417,0.06214,0.232816,-1,0.05,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,11,1.1458,0.062325,0.233318,-1,0.05,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,12,1.25,0.062503,0.233799,-1,0.05,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,13,1.3542,0.06269,0.234305,-1,0.05,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,14,1.4583,0.062828,0.234679,-1,0.05,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,15,1.5625,0.062982,0.235095,-1,0.05,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,16,1.6667,0.063089,0.235383,-1,0.05,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,17,1.7708,0.063226,0.235752,-1,0.05,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,18,1.875,0.063355,0.2361,-1,0.05,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,19,1.9792,0.063497,0.236483,-1,0.05,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,20,2.0833,0.063697,0.237021,-1,0.05,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,21,2.1875,0.063961,0.23773,-1,0.05,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,22,2.2917,0.064203,0.238378,-1,0.05,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,23,2.3958,0.064405,0.238919,-1,0.05,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,24,2.5,0.064637,0.23954,-1,0.05,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,25,2.6042,0.064851,0.240111,-1,0.05,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,26,2.7083,0.065106,0.240792,-1,0.05,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,27,2.8125,0.065293,0.24129,-1,0.05,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,28,2.9167,0.065575,0.242039,-1,0.05,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,29,3.0208,0.065786,0.242599,-1,0.05,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,30,3.125,0.065991,0.243144,-1,0.05,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,31,3.2292,0.066259,0.243853,-1,0.05,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,32,3.3333,0.066518,0.244538,-1,0.05,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,33,3.4375,0.066733,0.245105,-1,0.05,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,34,3.5417,0.067062,0.245972,-1,0.05,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,35,3.6458,0.067408,0.246883,-1,0.068238,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,36,3.75,0.068736,0.250357,-1,0.075887,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,37,3.8542,0.070401,0.254675,-1,0.118177,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,38,3.9583,0.072499,0.260055,-1,0.099939,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,39,4.0625,0.07491,0.266157,-1,0.12389,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,40,4.1667,0.077739,0.273211,-1,0.134033,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,41,4.2708,0.081043,0.28131,-1,0.134033,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,42,4.375,0.084855,0.290469,-1,0.134249,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,43,4.4792,0.089271,0.300849,-1,0.110484,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,44,4.5833,0.094462,0.312742,-1,0.141504,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,45,4.6875,0.10052,0.326224,-1,0.145933,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,46,4.7917,0.10757,0.341404,-1,0.151494,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,47,4.8958,0.116001,0.358881,-1,0.165591,stable
42,afkd_fixed,122,progressive,C06,1,58,6.0417,48,5.0,0.125866,0.378452,-1,0.194043,pre_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,49,5.1042,0.137468,0.40034,-1,0.228348,pre_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,50,5.2083,0.151363,0.425067,-1,0.24282,pre_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,51,5.3125,0.167914,0.452563,-1,0.251845,pre_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,52,5.4167,0.186862,0.481641,-1,0.267471,pre_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,53,5.5208,0.208535,0.51201,-1,0.298182,pre_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,54,5.625,0.232393,0.542152,-1,0.313566,pre_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,55,5.7292,0.257839,0.570784,-1,0.318748,pre_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,56,5.8333,0.28435,0.597015,-1,0.321133,pre_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,57,5.9375,0.310421,0.619437,-1,0.349942,pre_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,58,6.0417,0.335552,0.638041,-1,0.356015,post_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,59,6.1458,0.357957,0.652234,-1,0.386585,post_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,60,6.25,0.377136,0.662645,-1,0.380185,post_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,61,6.3542,0.39295,0.670049,-1,0.420507,post_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,62,6.4583,0.405156,0.675047,-1,0.444645,post_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,63,6.5625,0.41472,0.67853,-1,0.487969,post_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,64,6.6667,0.422539,0.681098,-1,0.533385,post_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,65,6.7708,0.429515,0.683178,-1,0.575938,post_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,66,6.875,0.435538,0.684813,-1,0.603565,post_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,67,6.9792,0.441047,0.68618,-1,0.634172,post_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,68,7.0833,0.445947,0.687292,-1,0.665851,post_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,69,7.1875,0.450222,0.688183,-1,0.734322,post_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,70,7.2917,0.453728,0.688859,-1,0.76611,post_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,71,7.3958,0.456012,0.689272,-1,0.806363,post_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,72,7.5,0.454638,0.689026,-1,0.837977,post_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,73,7.6042,0.450896,0.688317,-1,0.865596,post_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,74,7.7083,0.445918,0.687286,-1,0.878989,post_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,75,7.8125,0.440356,0.686015,-1,0.858211,post_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,76,7.9167,0.435014,0.684677,-1,0.855413,post_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,77,8.0208,0.429596,0.683201,-1,0.826636,post_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,78,8.125,0.42448,0.681697,-1,0.836697,post_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,79,8.2292,0.420099,0.680324,-1,0.850152,post_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,80,8.3333,0.416197,0.679035,-1,0.874401,post_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,81,8.4375,0.411977,0.67757,-1,0.885903,post_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,82,8.5417,0.408191,0.676193,-1,0.869901,post_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,83,8.6458,0.404005,0.674602,-1,0.847482,post_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,84,8.75,0.39925,0.672706,-1,0.794964,post_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,85,8.8542,0.394048,0.670525,-1,0.742445,post_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,86,8.9583,0.388473,0.66806,-1,0.689927,post_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,87,9.0625,0.382642,0.665343,-1,0.637409,post_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,88,9.1667,0.376741,0.662446,-1,0.58489,post_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,89,9.2708,0.370173,0.659048,-1,0.532372,post_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,90,9.375,0.362971,0.655108,-1,0.479854,post_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,91,9.4792,0.355483,0.650775,-1,0.427336,post_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,92,9.5833,0.347545,0.645914,-1,0.374817,post_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,93,9.6875,0.339689,0.640829,-1,0.322299,post_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,94,9.7917,0.331695,0.635372,-1,0.282967,post_onset
42,afkd_fixed,122,progressive,C06,1,58,6.0417,95,9.8958,0.323722,0.629643,-1,0.256822,post_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,0,0.0,0.028856,0.130741,0,0.05,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,1,0.1042,0.028856,0.130741,1,0.05,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,2,0.2083,0.028856,0.130741,1,0.05,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,3,0.3125,0.028856,0.130741,1,0.05,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,4,0.4167,0.030433,0.136244,0,0.05,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,5,0.5208,0.030433,0.136244,1,0.05,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,6,0.625,0.030433,0.136244,1,0.05,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,7,0.7292,0.033283,0.145975,0,0.05,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,8,0.8333,0.034132,0.148823,0,0.05,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,9,0.9375,0.034132,0.148823,1,0.05,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,10,1.0417,0.034132,0.148823,1,0.05,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,11,1.1458,0.03497,0.151614,0,0.05,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,12,1.25,0.03497,0.151614,1,0.05,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,13,1.3542,0.03497,0.151614,1,0.05,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,14,1.4583,0.035717,0.154083,0,0.05,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,15,1.5625,0.035717,0.154083,1,0.05,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,16,1.6667,0.035717,0.154083,1,0.05,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,17,1.7708,0.035717,0.154083,1,0.05,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,18,1.875,0.035717,0.154083,1,0.05,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,19,1.9792,0.03409,0.148685,0,0.05,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,20,2.0833,0.03409,0.148685,1,0.05,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,21,2.1875,0.035242,0.152515,0,0.05,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,22,2.2917,0.035242,0.152515,1,0.05,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,23,2.3958,0.035242,0.152515,1,0.05,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,24,2.5,0.037043,0.15843,0,0.05,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,25,2.6042,0.037608,0.160266,0,0.05,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,26,2.7083,0.038257,0.162365,0,0.05,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,27,2.8125,0.038409,0.162853,0,0.05,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,28,2.9167,0.038409,0.162853,1,0.05,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,29,3.0208,0.038624,0.163546,0,0.05,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,30,3.125,0.038426,0.16291,0,0.05,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,31,3.2292,0.03844,0.162953,0,0.05,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,32,3.3333,0.03831,0.162534,0,0.05,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,33,3.4375,0.03831,0.162534,1,0.05,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,34,3.5417,0.038449,0.162982,0,0.05,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,35,3.6458,0.038449,0.162982,1,0.068238,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,36,3.75,0.045883,0.186211,0,0.075887,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,37,3.8542,0.045883,0.186211,1,0.118177,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,38,3.9583,0.098577,0.321944,0,0.099939,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,39,4.0625,0.164709,0.447397,0,0.12389,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,40,4.1667,0.25819,0.571155,0,0.134033,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,41,4.2708,0.351186,0.648178,0,0.134033,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,42,4.375,0.430233,0.683381,0,0.134249,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,43,4.4792,0.507267,0.693042,0,0.110484,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,44,4.5833,0.507267,0.693042,1,0.141504,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,45,4.6875,0.507267,0.693042,1,0.145933,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,46,4.7917,0.507267,0.693042,1,0.151494,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,47,4.8958,0.507267,0.693042,1,0.165591,stable
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,48,5.0,0.827457,0.459896,0,0.194043,pre_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,49,5.1042,0.858869,0.407012,0,0.228348,pre_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,50,5.2083,0.878892,0.369126,0,0.24282,pre_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,51,5.3125,0.878892,0.369126,1,0.251845,pre_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,52,5.4167,0.8982,0.32902,0,0.267471,pre_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,53,5.5208,0.902113,0.320416,0,0.298182,pre_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,54,5.625,0.902113,0.320416,1,0.313566,pre_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,55,5.7292,0.904633,0.314783,0,0.318748,pre_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,56,5.8333,0.905704,0.312366,0,0.321133,pre_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,57,5.9375,0.906215,0.311208,0,0.349942,pre_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,58,6.0417,0.907597,0.308063,0,0.356015,post_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,59,6.1458,0.908282,0.306495,0,0.386585,post_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,60,6.25,0.909101,0.304613,0,0.380185,post_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,61,6.3542,0.909101,0.304613,1,0.420507,post_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,62,6.4583,0.909101,0.304613,1,0.444645,post_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,63,6.5625,0.909646,0.303357,0,0.487969,post_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,64,6.6667,0.91026,0.301936,0,0.533385,post_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,65,6.7708,0.911631,0.298748,0,0.575938,post_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,66,6.875,0.912689,0.296273,0,0.603565,post_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,67,6.9792,0.912689,0.296273,1,0.634172,post_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,68,7.0833,0.912689,0.296273,1,0.665851,post_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,69,7.1875,0.912689,0.296273,1,0.734322,post_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,70,7.2917,0.91645,0.287355,0,0.76611,post_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,71,7.3958,0.916641,0.286899,0,0.806363,post_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,72,7.5,0.916641,0.286899,1,0.837977,post_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,73,7.6042,0.916641,0.286899,1,0.865596,post_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,74,7.7083,0.916641,0.286899,1,0.878989,post_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,75,7.8125,0.916641,0.286899,1,0.858211,post_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,76,7.9167,0.916641,0.286899,1,0.855413,post_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,77,8.0208,0.885794,0.35522,0,0.826636,post_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,78,8.125,0.879975,0.366974,0,0.836697,post_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,79,8.2292,0.875218,0.376346,0,0.850152,post_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,80,8.3333,0.875218,0.376346,1,0.874401,post_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,81,8.4375,0.875218,0.376346,1,0.885903,post_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,82,8.5417,0.875218,0.376346,1,0.869901,post_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,83,8.6458,0.875218,0.376346,1,0.847482,post_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,84,8.75,0.827916,0.459176,0,0.794964,post_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,85,8.8542,0.827916,0.459176,1,0.742445,post_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,86,8.9583,0.827916,0.459176,1,0.689927,post_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,87,9.0625,0.827916,0.459176,1,0.637409,post_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,88,9.1667,0.827916,0.459176,1,0.58489,post_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,89,9.2708,0.7077,0.604199,0,0.532372,post_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,90,9.375,0.671923,0.632808,0,0.479854,post_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,91,9.4792,0.671923,0.632808,1,0.427336,post_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,92,9.5833,0.603918,0.671391,0,0.374817,post_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,93,9.6875,0.57884,0.680664,0,0.322299,post_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,94,9.7917,0.557327,0.68656,0,0.282967,post_onset
42,baseline_hybrid,122,progressive,C06,1,58,6.0417,95,9.8958,0.557327,0.68656,1,0.256822,post_onset
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,0,0.0,0.060592,0.228593,0,0.05,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,1,0.1042,0.060592,0.228593,1,0.05,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,2,0.2083,0.060592,0.228593,1,0.05,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,3,0.3125,0.060592,0.228593,1,0.05,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,4,0.4167,0.061047,0.229839,0,0.05,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,5,0.5208,0.061047,0.229839,1,0.05,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,6,0.625,0.061047,0.229839,1,0.05,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,7,0.7292,0.061629,0.231427,0,0.05,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,8,0.8333,0.061856,0.232044,0,0.05,stable
42,afkd_hybrid,122,progressive,C06,1,58,6.0417,9,0.9375,0.061856,0.232044,1,0.05,stable
