seed,config,episode_id,risk_level,t,time_s,p_t,y_frame_clean,p_max_episode
42,aftkd_fixed,121,Normal,77,8.0208,0.0058,0.0,0.00604
42,aftkd_fixed,121,Normal,78,8.125,0.00569,0.0,0.00604
42,aftkd_fixed,121,Normal,79,8.2292,0.00574,0.0,0.00604
42,aftkd_fixed,121,Normal,80,8.3333,0.0058,0.0,0.00604
42,aftkd_fixed,121,Normal,81,8.4375,0.00576,0.0,0.00604
42,aftkd_fixed,121,Normal,82,8.5417,0.00557,0.0,0.00604
42,aftkd_fixed,121,Normal,83,8.6458,0.00558,0.0,0.00604
42,aftkd_fixed,121,Normal,84,8.75,0.0057,0.0,0.00604
42,aftkd_fixed,121,Normal,85,8.8542,0.00566,0.0,0.00604
42,aftkd_fixed,121,Normal,86,8.9583,0.00561,0.0,0.00604
42,aftkd_fixed,121,Normal,87,9.0625,0.00555,0.0,0.00604
42,aftkd_fixed,121,Normal,88,9.1667,0.00559,0.0,0.00604
42,aftkd_fixed,121,Normal,89,9.2708,0.0055,0.0,0.00604
42,aftkd_fixed,121,Normal,90,9.375,0.00551,0.0,0.00604
42,aftkd_fixed,121,Normal,91,9.4792,0.00571,0.0,0.00604
42,aftkd_fixed,121,Normal,92,9.5833,0.00587,0.0,0.00604
42,aftkd_fixed,121,Normal,93,9.6875,0.00572,0.0,0.00604
42,aftkd_fixed,121,Normal,94,9.7917,0.00583,0.0,0.00604
42,aftkd_fixed,121,Normal,95,9.8958,0.00567,0.0,0.00604
42,baseline_fixed,122,Normal,0,0.0,0.07395,0.0,0.14031
42,baseline_fixed,122,Normal,1,0.1042,0.07267,0.0,0.14031
42,baseline_fixed,122,Normal,2,0.2083,0.07361,0.0,0.14031
42,baseline_fixed,122,Normal,3,0.3125,0.07307,0.0,0.14031
42,baseline_fixed,122,Normal,4,0.4167,0.07492,0.0,0.14031
42,baseline_fixed,122,Normal,5,0.5208,0.0739,0.0,0.14031
42,baseline_fixed,122,Normal,6,0.625,0.07282,0.0,0.14031
42,baseline_fixed,122,Normal,7,0.7292,0.07617,0.0,0.14031
42,baseline_fixed,122,Normal,8,0.8333,0.07598,0.0,0.14031
42,baseline_fixed,122,Normal,9,0.9375,0.07235,0.0,0.14031
42,baseline_fixed,122,Normal,10,1.0417,0.07419,0.0,0.14031
42,baseline_fixed,122,Normal,11,1.1458,0.07954,0.0,0.14031
42,baseline_fixed,122,Normal,12,1.25,0.0764,0.0,0.14031
42,baseline_fixed,122,Normal,13,1.3542,0.07837,0.0,0.14031
42,baseline_fixed,122,Normal,14,1.4583,0.07536,0.0,0.14031
42,baseline_fixed,122,Normal,15,1.5625,0.07632,0.0,0.14031
42,baseline_fixed,122,Normal,16,1.6667,0.07986,0.0,0.14031
42,baseline_fixed,122,Normal,17,1.7708,0.07904,0.0,0.14031
42,baseline_fixed,122,Normal,18,1.875,0.07572,0.0,0.14031
42,baseline_fixed,122,Normal,19,1.9792,0.07811,0.0,0.14031
42,baseline_fixed,122,Normal,20,2.0833,0.07466,0.0,0.14031
42,baseline_fixed,122,Normal,21,2.1875,0.07736,0.0,0.14031
42,baseline_fixed,122,Normal,22,2.2917,0.08265,0.0,0.14031
42,baseline_fixed,122,Normal,23,2.3958,0.13105,0.0,0.14031
42,baseline_fixed,122,Normal,24,2.5,0.11607,0.0,0.14031
42,baseline_fixed,122,Normal,25,2.6042,0.12916,0.0,0.14031
42,baseline_fixed,122,Normal,26,2.7083,0.12964,0.0,0.14031
42,baseline_fixed,122,Normal,27,2.8125,0.13378,0.0,0.14031
42,baseline_fixed,122,Normal,28,2.9167,0.13255,0.0,0.14031
42,baseline_fixed,122,Normal,29,3.0208,0.12866,0.0,0.14031
42,baseline_fixed,122,Normal,30,3.125,0.11476,0.0,0.14031
42,baseline_fixed,122,Normal,31,3.2292,0.12276,0.0,0.14031
42,baseline_fixed,122,Normal,32,3.3333,0.11884,0.0,0.14031
42,baseline_fixed,122,Normal,33,3.4375,0.11585,0.0,0.14031
42,baseline_fixed,122,Normal,34,3.5417,0.13589,0.0,0.14031
42,baseline_fixed,122,Normal,35,3.6458,0.0744,0.0,0.14031
42,baseline_fixed,122,Normal,36,3.75,0.07983,0.0,0.14031
42,baseline_fixed,122,Normal,37,3.8542,0.0742,0.0,0.14031
42,baseline_fixed,122,Normal,38,3.9583,0.07317,0.0,0.14031
42,baseline_fixed,122,Normal,39,4.0625,0.07736,0.0,0.14031
42,baseline_fixed,122,Normal,40,4.1667,0.07591,0.0,0.14031
42,baseline_fixed,122,Normal,41,4.2708,0.07834,0.0,0.14031
42,baseline_fixed,122,Normal,42,4.375,0.07493,0.0,0.14031
42,baseline_fixed,122,Normal,43,4.4792,0.07595,0.0,0.14031
42,baseline_fixed,122,Normal,44,4.5833,0.07345,0.0,0.14031
42,baseline_fixed,122,Normal,45,4.6875,0.07321,0.0,0.14031
42,baseline_fixed,122,Normal,46,4.7917,0.0764,0.0,0.14031
42,baseline_fixed,122,Normal,47,4.8958,0.07523,0.0,0.14031
42,baseline_fixed,122,Normal,48,5.0,0.077,0.0,0.14031
42,baseline_fixed,122,Normal,49,5.1042,0.08041,0.0,0.14031
42,baseline_fixed,122,Normal,50,5.2083,0.08315,0.0,0.14031
42,baseline_fixed,122,Normal,51,5.3125,0.08297,0.0,0.14031
42,baseline_fixed,122,Normal,52,5.4167,0.07603,0.0,0.14031
42,baseline_fixed,122,Normal,53,5.5208,0.07523,0.0,0.14031
42,baseline_fixed,122,Normal,54,5.625,0.07431,0.0,0.14031
42,baseline_fixed,122,Normal,55,5.7292,0.07449,0.0,0.14031
42,baseline_fixed,122,Normal,56,5.8333,0.07749,0.0,0.14031
42,baseline_fixed,122,Normal,57,5.9375,0.07371,0.0,0.14031
42,baseline_fixed,122,Normal,58,6.0417,0.07644,0.0,0.14031
42,baseline_fixed,122,Normal,59,6.1458,0.07418,0.0,0.14031
42,baseline_fixed,122,Normal,60,6.25,0.07445,0.0,0.14031
42,baseline_fixed,122,Normal,61,6.3542,0.07422,0.0,0.14031
42,baseline_fixed,122,Normal,62,6.4583,0.07554,0.0,0.14031
42,baseline_fixed,122,Normal,63,6.5625,0.07576,0.0,0.14031
42,baseline_fixed,122,Normal,64,6.6667,0.07743,0.0,0.14031
42,baseline_fixed,122,Normal,65,6.7708,0.07986,0.0,0.14031
42,baseline_fixed,122,Normal,66,6.875,0.0779,0.0,0.14031
42,baseline_fixed,122,Normal,67,6.9792,0.07849,0.0,0.14031
42,baseline_fixed,122,Normal,68,7.0833,0.07615,0.0,0.14031
42,baseline_fixed,122,Normal,69,7.1875,0.07528,0.0,0.14031
42,baseline_fixed,122,Normal,70,7.2917,0.07887,0.0,0.14031
42,baseline_fixed,122,Normal,71,7.3958,0.07908,0.0,0.14031
42,baseline_fixed,122,Normal,72,7.5,0.07879,0.0,0.14031
42,baseline_fixed,122,Normal,73,7.6042,0.07631,0.0,0.14031
42,baseline_fixed,122,Normal,74,7.7083,0.0787,0.0,0.14031
42,baseline_fixed,122,Normal,75,7.8125,0.07809,0.0,0.14031
42,baseline_fixed,122,Normal,76,7.9167,0.07681,0.0,0.14031
42,baseline_fixed,122,Normal,77,8.0208,0.08178,0.0,0.14031
42,baseline_fixed,122,Normal,78,8.125,0.08192,0.0,0.14031
42,baseline_fixed,122,Normal,79,8.2292,0.07716,0.0,0.14031
42,baseline_fixed,122,Normal,80,8.3333,0.07397,0.0,0.14031
42,baseline_fixed,122,Normal,81,8.4375,0.08158,0.0,0.14031
42,baseline_fixed,122,Normal,82,8.5417,0.07292,0.0,0.14031
42,baseline_fixed,122,Normal,83,8.6458,0.07545,0.0,0.14031
42,baseline_fixed,122,Normal,84,8.75,0.08058,0.0,0.14031
42,baseline_fixed,122,Normal,85,8.8542,0.07494,0.0,0.14031
42,baseline_fixed,122,Normal,86,8.9583,0.07762,0.0,0.14031
42,baseline_fixed,122,Normal,87,9.0625,0.07705,0.0,0.14031
42,baseline_fixed,122,Normal,88,9.1667,0.08183,0.0,0.14031
42,baseline_fixed,122,Normal,89,9.2708,0.13076,0.0,0.14031
42,baseline_fixed,122,Normal,90,9.375,0.12654,0.0,0.14031
42,baseline_fixed,122,Normal,91,9.4792,0.13355,0.0,0.14031
42,baseline_fixed,122,Normal,92,9.5833,0.13117,0.0,0.14031
42,baseline_fixed,122,Normal,93,9.6875,0.13717,0.0,0.14031
42,baseline_fixed,122,Normal,94,9.7917,0.14031,0.0,0.14031
42,baseline_fixed,122,Normal,95,9.8958,0.13104,0.0,0.14031
42,aftkd_fixed,122,Normal,0,0.0,0.00579,0.0,0.00698
42,aftkd_fixed,122,Normal,1,0.1042,0.00576,0.0,0.00698
42,aftkd_fixed,122,Normal,2,0.2083,0.00574,0.0,0.00698
42,aftkd_fixed,122,Normal,3,0.3125,0.0056,0.0,0.00698
42,aftkd_fixed,122,Normal,4,0.4167,0.00571,0.0,0.00698
42,aftkd_fixed,122,Normal,5,0.5208,0.00558,0.0,0.00698
42,aftkd_fixed,122,Normal,6,0.625,0.0056,0.0,0.00698
42,aftkd_fixed,122,Normal,7,0.7292,0.00567,0.0,0.00698
42,aftkd_fixed,122,Normal,8,0.8333,0.00566,0.0,0.00698
42,aftkd_fixed,122,Normal,9,0.9375,0.00555,0.0,0.00698
42,aftkd_fixed,122,Normal,10,1.0417,0.00572,0.0,0.00698
42,aftkd_fixed,122,Normal,11,1.1458,0.0058,0.0,0.00698
42,aftkd_fixed,122,Normal,12,1.25,0.0058,0.0,0.00698
42,aftkd_fixed,122,Normal,13,1.3542,0.00578,0.0,0.00698
42,aftkd_fixed,122,Normal,14,1.4583,0.00561,0.0,0.00698
42,aftkd_fixed,122,Normal,15,1.5625,0.00571,0.0,0.00698
42,aftkd_fixed,122,Normal,16,1.6667,0.00574,0.0,0.00698
42,aftkd_fixed,122,Normal,17,1.7708,0.00572,0.0,0.00698
42,aftkd_fixed,122,Normal,18,1.875,0.00553,0.0,0.00698
42,aftkd_fixed,122,Normal,19,1.9792,0.0057,0.0,0.00698
42,aftkd_fixed,122,Normal,20,2.0833,0.00558,0.0,0.00698
42,aftkd_fixed,122,Normal,21,2.1875,0.00567,0.0,0.00698
42,aftkd_fixed,122,Normal,22,2.2917,0.00598,0.0,0.00698
42,aftkd_fixed,122,Normal,23,2.3958,0.00675,0.0,0.00698
42,aftkd_fixed,122,Normal,24,2.5,0.00658,0.0,0.00698
42,aftkd_fixed,122,Normal,25,2.6042,0.00666,0.0,0.00698
42,aftkd_fixed,122,Normal,26,2.7083,0.00679,0.0,0.00698
42,aftkd_fixed,122,Normal,27,2.8125,0.00694,0.0,0.00698
42,aftkd_fixed,122,Normal,28,2.9167,0.00683,0.0,0.00698
42,aftkd_fixed,122,Normal,29,3.0208,0.00679,0.0,0.00698
42,aftkd_fixed,122,Normal,30,3.125,0.00626,0.0,0.00698
42,aftkd_fixed,122,Normal,31,3.2292,0.00647,0.0,0.00698
42,aftkd_fixed,122,Normal,32,3.3333,0.00639,0.0,0.00698
42,aftkd_fixed,122,Normal,33,3.4375,0.00628,0.0,0.00698
42,aftkd_fixed,122,Normal,34,3.5417,0.00698,0.0,0.00698
42,aftkd_fixed,122,Normal,35,3.6458,0.00568,0.0,0.00698
42,aftkd_fixed,122,Normal,36,3.75,0.00563,0.0,0.00698
42,aftkd_fixed,122,Normal,37,3.8542,0.00563,0.0,0.00698
42,aftkd_fixed,122,Normal,38,3.9583,0.00549,0.0,0.00698
42,aftkd_fixed,122,Normal,39,4.0625,0.0056,0.0,0.00698
42,aftkd_fixed,122,Normal,40,4.1667,0.00559,0.0,0.00698
42,aftkd_fixed,122,Normal,41,4.2708,0.00579,0.0,0.00698
42,aftkd_fixed,122,Normal,42,4.375,0.0057,0.0,0.00698
42,aftkd_fixed,122,Normal,43,4.4792,0.00587,0.0,0.00698
42,aftkd_fixed,122,Normal,44,4.5833,0.0057,0.0,0.00698
42,aftkd_fixed,122,Normal,45,4.6875,0.00573,0.0,0.00698
42,aftkd_fixed,122,Normal,46,4.7917,0.00569,0.0,0.00698
42,aftkd_fixed,122,Normal,47,4.8958,0.00565,0.0,0.00698
42,aftkd_fixed,122,Normal,48,5.0,0.0057,0.0,0.00698
42,aftkd_fixed,122,Normal,49,5.1042,0.00589,0.0,0.00698
42,aftkd_fixed,122,Normal,50,5.2083,0.00622,0.0,0.00698
42,aftkd_fixed,122,Normal,51,5.3125,0.00587,0.0,0.00698
42,aftkd_fixed,122,Normal,52,5.4167,0.00566,0.0,0.00698
42,aftkd_fixed,122,Normal,53,5.5208,0.00578,0.0,0.00698
42,aftkd_fixed,122,Normal,54,5.625,0.00563,0.0,0.00698
42,aftkd_fixed,122,Normal,55,5.7292,0.00564,0.0,0.00698
42,aftkd_fixed,122,Normal,56,5.8333,0.0057,0.0,0.00698
42,aftkd_fixed,122,Normal,57,5.9375,0.00562,0.0,0.00698
42,aftkd_fixed,122,Normal,58,6.0417,0.00576,0.0,0.00698
42,aftkd_fixed,122,Normal,59,6.1458,0.00582,0.0,0.00698
42,aftkd_fixed,122,Normal,60,6.25,0.0057,0.0,0.00698
42,aftkd_fixed,122,Normal,61,6.3542,0.00579,0.0,0.00698
42,aftkd_fixed,122,Normal,62,6.4583,0.00593,0.0,0.00698
42,aftkd_fixed,122,Normal,63,6.5625,0.00575,0.0,0.00698
42,aftkd_fixed,122,Normal,64,6.6667,0.00569,0.0,0.00698
42,aftkd_fixed,122,Normal,65,6.7708,0.00553,0.0,0.00698
42,aftkd_fixed,122,Normal,66,6.875,0.00541,0.0,0.00698
42,aftkd_fixed,122,Normal,67,6.9792,0.00555,0.0,0.00698
42,aftkd_fixed,122,Normal,68,7.0833,0.00555,0.0,0.00698
42,aftkd_fixed,122,Normal,69,7.1875,0.00558,0.0,0.00698
42,aftkd_fixed,122,Normal,70,7.2917,0.00579,0.0,0.00698
42,aftkd_fixed,122,Normal,71,7.3958,0.00569,0.0,0.00698
42,aftkd_fixed,122,Normal,72,7.5,0.0057,0.0,0.00698
42,aftkd_fixed,122,Normal,73,7.6042,0.0056,0.0,0.00698
42,aftkd_fixed,122,Normal,74,7.7083,0.00587,0.0,0.00698
42,aftkd_fixed,122,Normal,75,7.8125,0.00561,0.0,0.00698
42,aftkd_fixed,122,Normal,76,7.9167,0.00565,0.0,0.00698
42,aftkd_fixed,122,Normal,77,8.0208,0.00562,0.0,0.00698
42,aftkd_fixed,122,Normal,78,8.125,0.00579,0.0,0.00698
42,aftkd_fixed,122,Normal,79,8.2292,0.0058,0.0,0.00698
42,aftkd_fixed,122,Normal,80,8.3333,0.00555,0.0,0.00698
42,aftkd_fixed,122,Normal,81,8.4375,0.00583,0.0,0.00698
42,aftkd_fixed,122,Normal,82,8.5417,0.00559,0.0,0.00698
42,aftkd_fixed,122,Normal,83,8.6458,0.00573,0.0,0.00698
42,aftkd_fixed,122,Normal,84,8.75,0.0057,0.0,0.00698
42,aftkd_fixed,122,Normal,85,8.8542,0.00567,0.0,0.00698
42,aftkd_fixed,122,Normal,86,8.9583,0.00571,0.0,0.00698
42,aftkd_fixed,122,Normal,87,9.0625,0.00572,0.0,0.00698
42,aftkd_fixed,122,Normal,88,9.1667,0.00568,0.0,0.00698
42,aftkd_fixed,122,Normal,89,9.2708,0.00668,0.0,0.00698
42,aftkd_fixed,122,Normal,90,9.375,0.00683,0.0,0.00698
42,aftkd_fixed,122,Normal,91,9.4792,0.00686,0.0,0.00698
42,aftkd_fixed,122,Normal,92,9.5833,0.00682,0.0,0.00698
42,aftkd_fixed,122,Normal,93,9.6875,0.00674,0.0,0.00698
42,aftkd_fixed,122,Normal,94,9.7917,0.00696,0.0,0.00698
42,aftkd_fixed,122,Normal,95,9.8958,0.00648,0.0,0.00698
42,baseline_fixed,123,Normal,0,0.0,0.07379,0.0,0.07733
42,baseline_fixed,123,Normal,1,0.1042,0.06768,0.0,0.07733
42,baseline_fixed,123,Normal,2,0.2083,0.06576,0.0,0.07733
42,baseline_fixed,123,Normal,3,0.3125,0.06913,0.0,0.07733
42,baseline_fixed,123,Normal,4,0.4167,0.07131,0.0,0.07733
42,baseline_fixed,123,Normal,5,0.5208,0.06891,0.0,0.07733
42,baseline_fixed,123,Normal,6,0.625,0.06812,0.0,0.07733
42,baseline_fixed,123,Normal,7,0.7292,0.06798,0.0,0.07733
42,baseline_fixed,123,Normal,8,0.8333,0.06896,0.0,0.07733
42,baseline_fixed,123,Normal,9,0.9375,0.06912,0.0,0.07733
42,baseline_fixed,123,Normal,10,1.0417,0.06825,0.0,0.07733
42,baseline_fixed,123,Normal,11,1.1458,0.069,0.0,0.07733
42,baseline_fixed,123,Normal,12,1.25,0.07514,0.0,0.07733
42,baseline_fixed,123,Normal,13,1.3542,0.0698,0.0,0.07733
42,baseline_fixed,123,Normal,14,1.4583,0.07179,0.0,0.07733
42,baseline_fixed,123,Normal,15,1.5625,0.06785,0.0,0.07733
42,baseline_fixed,123,Normal,16,1.6667,0.06683,0.0,0.07733
42,baseline_fixed,123,Normal,17,1.7708,0.07083,0.0,0.07733
42,baseline_fixed,123,Normal,18,1.875,0.07186,0.0,0.07733
42,baseline_fixed,123,Normal,19,1.9792,0.07009,0.0,0.07733
42,baseline_fixed,123,Normal,20,2.0833,0.06858,0.0,0.07733
42,baseline_fixed,123,Normal,21,2.1875,0.0707,0.0,0.07733
42,baseline_fixed,123,Normal,22,2.2917,0.06426,0.0,0.07733
42,baseline_fixed,123,Normal,23,2.3958,0.06759,0.0,0.07733
42,baseline_fixed,123,Normal,24,2.5,0.06605,0.0,0.07733
42,baseline_fixed,123,Normal,25,2.6042,0.06728,0.0,0.07733
42,baseline_fixed,123,Normal,26,2.7083,0.07056,0.0,0.07733
42,baseline_fixed,123,Normal,27,2.8125,0.06652,0.0,0.07733
42,baseline_fixed,123,Normal,28,2.9167,0.06693,0.0,0.07733
42,baseline_fixed,123,Normal,29,3.0208,0.07607,0.0,0.07733
42,baseline_fixed,123,Normal,30,3.125,0.06966,0.0,0.07733
42,baseline_fixed,123,Normal,31,3.2292,0.0668,0.0,0.07733
42,baseline_fixed,123,Normal,32,3.3333,0.07286,0.0,0.07733
42,baseline_fixed,123,Normal,33,3.4375,0.06907,0.0,0.07733
42,baseline_fixed,123,Normal,34,3.5417,0.07074,0.0,0.07733
42,baseline_fixed,123,Normal,35,3.6458,0.07531,0.0,0.07733
42,baseline_fixed,123,Normal,36,3.75,0.06775,0.0,0.07733
42,baseline_fixed,123,Normal,37,3.8542,0.06917,0.0,0.07733
42,baseline_fixed,123,Normal,38,3.9583,0.06713,0.0,0.07733
42,baseline_fixed,123,Normal,39,4.0625,0.07733,0.0,0.07733
42,baseline_fixed,123,Normal,40,4.1667,0.07195,0.0,0.07733
42,baseline_fixed,123,Normal,41,4.2708,0.06905,0.0,0.07733
42,baseline_fixed,123,Normal,42,4.375,0.06909,0.0,0.07733
42,baseline_fixed,123,Normal,43,4.4792,0.0645,0.0,0.07733
42,baseline_fixed,123,Normal,44,4.5833,0.0663,0.0,0.07733
42,baseline_fixed,123,Normal,45,4.6875,0.06881,0.0,0.07733
42,baseline_fixed,123,Normal,46,4.7917,0.07249,0.0,0.07733
42,baseline_fixed,123,Normal,47,4.8958,0.06643,0.0,0.07733
42,baseline_fixed,123,Normal,48,5.0,0.06513,0.0,0.07733
42,baseline_fixed,123,Normal,49,5.1042,0.06543,0.0,0.07733
42,baseline_fixed,123,Normal,50,5.2083,0.06577,0.0,0.07733
42,baseline_fixed,123,Normal,51,5.3125,0.06828,0.0,0.07733
42,baseline_fixed,123,Normal,52,5.4167,0.06747,0.0,0.07733
42,baseline_fixed,123,Normal,53,5.5208,0.06746,0.0,0.07733
42,baseline_fixed,123,Normal,54,5.625,0.07216,0.0,0.07733
42,baseline_fixed,123,Normal,55,5.7292,0.07574,0.0,0.07733
42,baseline_fixed,123,Normal,56,5.8333,0.06877,0.0,0.07733
42,baseline_fixed,123,Normal,57,5.9375,0.06627,0.0,0.07733
42,baseline_fixed,123,Normal,58,6.0417,0.06507,0.0,0.07733
42,baseline_fixed,123,Normal,59,6.1458,0.06941,0.0,0.07733
42,baseline_fixed,123,Normal,60,6.25,0.07335,0.0,0.07733
42,baseline_fixed,123,Normal,61,6.3542,0.06788,0.0,0.07733
42,baseline_fixed,123,Normal,62,6.4583,0.06931,0.0,0.07733
42,baseline_fixed,123,Normal,63,6.5625,0.06732,0.0,0.07733
42,baseline_fixed,123,Normal,64,6.6667,0.07284,0.0,0.07733
42,baseline_fixed,123,Normal,65,6.7708,0.06558,0.0,0.07733
42,baseline_fixed,123,Normal,66,6.875,0.06587,0.0,0.07733
42,baseline_fixed,123,Normal,67,6.9792,0.06369,0.0,0.07733
42,baseline_fixed,123,Normal,68,7.0833,0.065,0.0,0.07733
42,baseline_fixed,123,Normal,69,7.1875,0.06921,0.0,0.07733
42,baseline_fixed,123,Normal,70,7.2917,0.07441,0.0,0.07733
42,baseline_fixed,123,Normal,71,7.3958,0.06956,0.0,0.07733
42,baseline_fixed,123,Normal,72,7.5,0.06965,0.0,0.07733
42,baseline_fixed,123,Normal,73,7.6042,0.06757,0.0,0.07733
42,baseline_fixed,123,Normal,74,7.7083,0.06816,0.0,0.07733
42,baseline_fixed,123,Normal,75,7.8125,0.06924,0.0,0.07733
42,baseline_fixed,123,Normal,76,7.9167,0.06731,0.0,0.07733
42,baseline_fixed,123,Normal,77,8.0208,0.07258,0.0,0.07733
42,baseline_fixed,123,Normal,78,8.125,0.07093,0.0,0.07733
42,baseline_fixed,123,Normal,79,8.2292,0.06486,0.0,0.07733
42,baseline_fixed,123,Normal,80,8.3333,0.06554,0.0,0.07733
42,baseline_fixed,123,Normal,81,8.4375,0.06472,0.0,0.07733
42,baseline_fixed,123,Normal,82,8.5417,0.06564,0.0,0.07733
42,baseline_fixed,123,Normal,83,8.6458,0.06745,0.0,0.07733
42,baseline_fixed,123,Normal,84,8.75,0.06563,0.0,0.07733
42,baseline_fixed,123,Normal,85,8.8542,0.07094,0.0,0.07733
42,baseline_fixed,123,Normal,86,8.9583,0.06644,0.0,0.07733
42,baseline_fixed,123,Normal,87,9.0625,0.06767,0.0,0.07733
42,baseline_fixed,123,Normal,88,9.1667,0.06824,0.0,0.07733
42,baseline_fixed,123,Normal,89,9.2708,0.06614,0.0,0.07733
42,baseline_fixed,123,Normal,90,9.375,0.06441,0.0,0.07733
42,baseline_fixed,123,Normal,91,9.4792,0.07697,0.0,0.07733
42,baseline_fixed,123,Normal,92,9.5833,0.06723,0.0,0.07733
42,baseline_fixed,123,Normal,93,9.6875,0.06897,0.0,0.07733
42,baseline_fixed,123,Normal,94,9.7917,0.06401,0.0,0.07733
42,baseline_fixed,123,Normal,95,9.8958,0.07007,0.0,0.07733
42,aftkd_fixed,123,Normal,0,0.0,0.00566,0.0,0.00573
42,aftkd_fixed,123,Normal,1,0.1042,0.00548,0.0,0.00573
42,aftkd_fixed,123,Normal,2,0.2083,0.00525,0.0,0.00573
42,aftkd_fixed,123,Normal,3,0.3125,0.00537,0.0,0.00573
42,aftkd_fixed,123,Normal,4,0.4167,0.00545,0.0,0.00573
42,aftkd_fixed,123,Normal,5,0.5208,0.00522,0.0,0.00573
42,aftkd_fixed,123,Normal,6,0.625,0.00519,0.0,0.00573
42,aftkd_fixed,123,Normal,7,0.7292,0.0053,0.0,0.00573
42,aftkd_fixed,123,Normal,8,0.8333,0.00525,0.0,0.00573
42,aftkd_fixed,123,Normal,9,0.9375,0.00526,0.0,0.00573
42,aftkd_fixed,123,Normal,10,1.0417,0.0053,0.0,0.00573
42,aftkd_fixed,123,Normal,11,1.1458,0.00531,0.0,0.00573
42,aftkd_fixed,123,Normal,12,1.25,0.00531,0.0,0.00573
42,aftkd_fixed,123,Normal,13,1.3542,0.00528,0.0,0.00573
42,aftkd_fixed,123,Normal,14,1.4583,0.00544,0.0,0.00573
42,aftkd_fixed,123,Normal,15,1.5625,0.00533,0.0,0.00573
42,aftkd_fixed,123,Normal,16,1.6667,0.00529,0.0,0.00573
42,aftkd_fixed,123,Normal,17,1.7708,0.00556,0.0,0.00573
42,aftkd_fixed,123,Normal,18,1.875,0.00546,0.0,0.00573
42,aftkd_fixed,123,Normal,19,1.9792,0.00542,0.0,0.00573
42,aftkd_fixed,123,Normal,20,2.0833,0.00538,0.0,0.00573
42,aftkd_fixed,123,Normal,21,2.1875,0.00552,0.0,0.00573
42,aftkd_fixed,123,Normal,22,2.2917,0.00526,0.0,0.00573
42,aftkd_fixed,123,Normal,23,2.3958,0.0053,0.0,0.00573
42,aftkd_fixed,123,Normal,24,2.5,0.00527,0.0,0.00573
42,aftkd_fixed,123,Normal,25,2.6042,0.00531,0.0,0.00573
42,aftkd_fixed,123,Normal,26,2.7083,0.00554,0.0,0.00573
42,aftkd_fixed,123,Normal,27,2.8125,0.00527,0.0,0.00573
42,aftkd_fixed,123,Normal,28,2.9167,0.00527,0.0,0.00573
42,aftkd_fixed,123,Normal,29,3.0208,0.00553,0.0,0.00573
42,aftkd_fixed,123,Normal,30,3.125,0.00542,0.0,0.00573
42,aftkd_fixed,123,Normal,31,3.2292,0.00524,0.0,0.00573
42,aftkd_fixed,123,Normal,32,3.3333,0.00544,0.0,0.00573
42,aftkd_fixed,123,Normal,33,3.4375,0.00537,0.0,0.00573
42,aftkd_fixed,123,Normal,34,3.5417,0.00537,0.0,0.00573
42,aftkd_fixed,123,Normal,35,3.6458,0.00541,0.0,0.00573
42,aftkd_fixed,123,Normal,36,3.75,0.00514,0.0,0.00573
42,aftkd_fixed,123,Normal,37,3.8542,0.00525,0.0,0.00573
42,aftkd_fixed,123,Normal,38,3.9583,0.00518,0.0,0.00573
42,aftkd_fixed,123,Normal,39,4.0625,0.00553,0.0,0.00573
42,aftkd_fixed,123,Normal,40,4.1667,0.00529,0.0,0.00573
42,aftkd_fixed,123,Normal,41,4.2708,0.00527,0.0,0.00573
42,aftkd_fixed,123,Normal,42,4.375,0.0053,0.0,0.00573
42,aftkd_fixed,123,Normal,43,4.4792,0.00512,0.0,0.00573
42,aftkd_fixed,123,Normal,44,4.5833,0.00527,0.0,0.00573
42,aftkd_fixed,123,Normal,45,4.6875,0.00541,0.0,0.00573
42,aftkd_fixed,123,Normal,46,4.7917,0.00553,0.0,0.00573
42,aftkd_fixed,123,Normal,47,4.8958,0.00542,0.0,0.00573
42,aftkd_fixed,123,Normal,48,5.0,0.00541,0.0,0.00573
42,aftkd_fixed,123,Normal,49,5.1042,0.00533,0.0,0.00573
42,aftkd_fixed,123,Normal,50,5.2083,0.0054,0.0,0.00573
42,aftkd_fixed,123,Normal,51,5.3125,0.00535,0.0,0.00573
42,aftkd_fixed,123,Normal,52,5.4167,0.00537,0.0,0.00573
42,aftkd_fixed,123,Normal,53,5.5208,0.00526,0.0,0.00573
42,aftkd_fixed,123,Normal,54,5.625,0.00543,0.0,0.00573
42,aftkd_fixed,123,Normal,55,5.7292,0.00552,0.0,0.00573
42,aftkd_fixed,123,Normal,56,5.8333,0.00529,0.0,0.00573
42,aftkd_fixed,123,Normal,57,5.9375,0.00533,0.0,0.00573
42,aftkd_fixed,123,Normal,58,6.0417,0.00529,0.0,0.00573
42,aftkd_fixed,123,Normal,59,6.1458,0.00545,0.0,0.00573
42,aftkd_fixed,123,Normal,60,6.25,0.00557,0.0,0.00573
42,aftkd_fixed,123,Normal,61,6.3542,0.00539,0.0,0.00573
42,aftkd_fixed,123,Normal,62,6.4583,0.00558,0.0,0.00573
42,aftkd_fixed,123,Normal,63,6.5625,0.00548,0.0,0.00573
42,aftkd_fixed,123,Normal,64,6.6667,0.00573,0.0,0.00573
42,aftkd_fixed,123,Normal,65,6.7708,0.00525,0.0,0.00573
42,aftkd_fixed,123,Normal,66,6.875,0.00539,0.0,0.00573
